Orario,Canale Ch 1,Canale Ch 11
(s),(V),(V)

0.82991704,0.10561660,1.31562900
0.83491654,0.10561660,1.31562900
0.83991604,0.10561660,1.31562900
0.84491554,0.10622710,1.31562900
0.84991504,0.10622710,1.31562900
0.85491454,0.10683760,1.31501800
0.85991404,0.10622710,1.31440800
0.86491354,0.10683760,1.31379700
0.86991304,0.10744810,1.31440800
0.87491254,0.10744810,1.31440800
0.87991204,0.10744810,1.31379700
0.88491154,0.10744810,1.31440800
0.88991104,0.10805860,1.31562900
0.89491054,0.10927960,1.31623900
0.89991004,0.10805860,1.31562900
0.90490954,0.10927960,1.31562900
0.90990904,0.10927960,1.31562900
0.91490854,0.10989010,1.31623900
0.91990804,0.10989010,1.31623900
0.92490754,0.11050060,1.31501800
0.92990704,0.10989010,1.31623900
0.93490654,0.11050060,1.31562900
0.93990604,0.11050060,1.31440800
0.94490554,0.11111110,1.31501800
0.94990504,0.11172160,1.31440800
0.95490454,0.11172160,1.31501800
0.95990404,0.11172160,1.31501800
0.96490355,0.11233210,1.31501800
0.96990305,0.11172160,1.31562900
0.97490255,0.11233210,1.31501800
0.97990205,0.11233210,1.31562900
0.98490155,0.11294260,1.31562900
0.98990105,0.11294260,1.31562900
0.99490055,0.11294260,1.31562900
0.99990005,0.11416360,1.31623900
1.00489955,0.11477410,1.31623900
1.00989905,0.11477410,1.31501800
1.01489855,0.11538460,1.31501800
1.01989805,0.11538460,1.31501800
1.02489755,0.11538460,1.31501800
1.02989705,0.11599510,1.31440800
1.03489655,0.11538460,1.31562900
1.03989605,0.11599510,1.31501800
1.04489555,0.11599510,1.31562900
1.04989505,0.11660560,1.31562900
1.05489455,0.11721610,1.31562900
1.05989405,0.11721610,1.31501800
1.06489355,0.11721610,1.31501800
1.06989305,0.11721610,1.31562900
1.07489255,0.11782660,1.31562900
1.07989205,0.11782660,1.31501800
1.08489155,0.11843710,1.31562900
1.08989105,0.11843710,1.31562900
1.09489055,0.11843710,1.31562900
1.09989005,0.11904760,1.31501800
1.10488955,0.11904760,1.31501800
1.10988905,0.11904760,1.31440800
1.11488855,0.11965810,1.31501800
1.11988805,0.11965810,1.31501800
1.12488755,0.12026860,1.31440800
1.12988705,0.11965810,1.31501800
1.13488655,0.12087910,1.31501800
1.13988605,0.12087910,1.31379700
1.14488555,0.12148960,1.31379700
1.14988505,0.12210010,1.31562900
1.15488455,0.12148960,1.31501800
1.15988405,0.12210010,1.31501800
1.16488355,0.12210010,1.31562900
1.16988305,0.12271060,1.31562900
1.17488255,0.12271060,1.31562900
1.17988206,0.12271060,1.31562900
1.18488156,0.12332110,1.31562900
1.18988106,0.12332110,1.31501800
1.19488056,0.12332110,1.31318700
1.19988006,0.12332110,1.31318700
1.20487956,0.12393160,1.31379700
1.20987906,0.12454210,1.31379700
1.21487856,0.12515260,1.31562900
1.21987806,0.12515260,1.31501800
1.22487756,0.12515260,1.31501800
1.22987706,0.12515260,1.31562900
1.23487656,0.12637360,1.31562900
1.23987606,0.12637360,1.31501800
1.24487556,0.12637360,1.31562900
1.24987506,0.12698410,1.31562900
1.25487456,0.12698410,1.31623900
1.25987406,0.12698410,1.31501800
1.26487356,0.12759460,1.31562900
1.26987306,0.12820510,1.31623900
1.27487256,0.12820510,1.31562900
1.27987206,0.12820510,1.31501800
1.28487156,0.12820510,1.31501800
1.28987106,0.12881560,1.31562900
1.29487056,0.12881560,1.31501800
1.29987006,0.12881560,1.31501800
1.30486956,0.13003660,1.31440800
1.30986906,0.12942610,1.31440800
1.31486856,0.12942610,1.31501800
1.31986806,0.13003660,1.31440800
1.32486756,0.13064710,1.31440800
1.32986706,0.13064710,1.31501800
1.33486656,0.13125760,1.31623900
1.33986606,0.13125760,1.31562900
1.34486556,0.13125760,1.31440800
1.34986506,0.13125760,1.31562900
1.35486456,0.13186810,1.31562900
1.35986406,0.13247860,1.31562900
1.36486356,0.13186810,1.31501800
1.36986306,0.13308910,1.31562900
1.37486256,0.13308910,1.31501800
1.37986206,0.13308910,1.31501800
1.38486156,0.13308910,1.31562900
1.38986106,0.13308910,1.31501800
1.39486057,0.13369960,1.31562900
1.39986007,0.13431010,1.31501800
1.40485957,0.13431010,1.31562900
1.40985907,0.13431010,1.31379700
1.41485857,0.13431010,1.31379700
1.41985807,0.13431010,1.31379700
1.42485757,0.13553110,1.31562900
1.42985707,0.13492060,1.31623900
1.43485657,0.13614160,1.31623900
1.43985607,0.13431010,1.31562900
1.44485557,0.13675210,1.31562900
1.44985507,0.13675210,1.31623900
1.45485457,0.13736260,1.31623900
1.45985407,0.13736260,1.31501800
1.46485357,0.13736260,1.31562900
1.46985307,0.13797310,1.31501800
1.47485257,0.13858360,1.31501800
1.47985207,0.13797310,1.31501800
1.48485157,0.13858360,1.31562900
1.48985107,0.13858360,1.31562900
1.49485057,0.13919410,1.31562900
1.49985007,0.13919410,1.31562900
1.50484957,0.13980460,1.31562900
1.50984907,0.13980460,1.31623900
1.51484857,0.13980460,1.31685000
1.51984807,0.14041510,1.31501800
1.52484757,0.14041510,1.31379700
1.52984707,0.13919410,1.31501800
1.53484657,0.14041510,1.31440800
1.53984607,0.14102560,1.31562900
1.54484557,0.14102560,1.31440800
1.54984507,0.14102560,1.31685000
1.55484457,0.14224660,1.31562900
1.55984407,0.14224660,1.31501800
1.56484357,0.14285710,1.31562900
1.56984307,0.14285710,1.31562900
1.57484257,0.14346760,1.31501800
1.57984207,0.14285710,1.31562900
1.58484157,0.14346760,1.31623900
1.58984107,0.14407820,1.31685000
1.59484057,0.14407820,1.31623900
1.59984007,0.14407820,1.31501800
1.60483958,0.14407820,1.31501800
1.60983908,0.14590970,1.31440800
1.61483858,0.14468870,1.31440800
1.61983808,0.14590970,1.31501800
1.62483758,0.14590970,1.31501800
1.62983708,0.14590970,1.31501800
1.63483658,0.14652020,1.31501800
1.63983608,0.14652020,1.31379700
1.64483558,0.14652020,1.31379700
1.64983508,0.14652020,1.31685000
1.65483458,0.14774120,1.31562900
1.65983408,0.14713070,1.31562900
1.66483358,0.14774120,1.31501800
1.66983308,0.14835170,1.31562900
1.67483258,0.14652020,1.31562900
1.67983208,0.14896220,1.31440800
1.68483158,0.14957270,1.31501800
1.68983108,0.14957270,1.31562900
1.69483058,0.15018320,1.31440800
1.69983008,0.15018320,1.31501800
1.70482958,0.15018320,1.31501800
1.70982908,0.15079370,1.31562900
1.71482858,0.15079370,1.31562900
1.71982808,0.15079370,1.31501800
1.72482758,0.15140420,1.31562900
1.72982708,0.15201470,1.31562900
1.73482658,0.15201470,1.31440800
1.73982608,0.15140420,1.31440800
1.74482558,0.15201470,1.31379700
1.74982508,0.15262520,1.31501800
1.75482458,0.15262520,1.31440800
1.75982408,0.15323570,1.31440800
1.76482358,0.15262520,1.31440800
1.76982308,0.15323570,1.31562900
1.77482258,0.15384620,1.31562900
1.77982208,0.15384620,1.31501800
1.78482158,0.15445670,1.31501800
1.78982108,0.15445670,1.31623900
1.79482058,0.15445670,1.31562900
1.79982008,0.15506720,1.31501800
1.80481958,0.15506720,1.31562900
1.80981908,0.15567770,1.31501800
1.81481858,0.15567770,1.31501800
1.81981809,0.15567770,1.31562900
1.82481759,0.15628820,1.31562900
1.82981709,0.15689870,1.31501800
1.83481659,0.15689870,1.31685000
1.83981609,0.15689870,1.31562900
1.84481559,0.15750920,1.31623900
1.84981509,0.15750920,1.31379700
1.85481459,0.15689870,1.31440800
1.85981409,0.15750920,1.31562900
1.86481359,0.15873020,1.31562900
1.86981309,0.15873020,1.31562900
1.87481259,0.15873020,1.31501800
1.87981209,0.15811970,1.31379700
1.88481159,0.15934070,1.31501800
1.88981109,0.15934070,1.31562900
1.89481059,0.15995120,1.31562900
1.89981009,0.15934070,1.31562900
1.90480959,0.15995120,1.31623900
1.90980909,0.16056170,1.31685000
1.91480859,0.15995120,1.31623900
1.91980809,0.16117220,1.31623900
1.92480759,0.16178270,1.31623900
1.92980709,0.16178270,1.31685000
1.93480659,0.16178270,1.31501800
1.93980609,0.16178270,1.31501800
1.94480559,0.16239320,1.31501800
1.94980509,0.16300370,1.31501800
1.95480459,0.16239320,1.31501800
1.95980409,0.16300370,1.31501800
1.96480359,0.16239320,1.31440800
1.96980309,0.16239320,1.31440800
1.97480259,0.16300370,1.31562900
1.97980209,0.16422470,1.31440800
1.98480159,0.16422470,1.31623900
1.98980109,0.16483520,1.31685000
1.99480059,0.16483520,1.31562900
1.99980009,0.16483520,1.31562900
2.00479959,0.16483520,1.31501800
2.00979909,0.16544570,1.31501800
2.01479859,0.16483520,1.31440800
2.01979809,0.16605620,1.31501800
2.02479759,0.16666670,1.31501800
2.02979709,0.16666670,1.31562900
2.03479660,0.16666670,1.31562900
2.03979610,0.16727720,1.31562900
2.04479560,0.16788770,1.31562900
2.04979510,0.16788770,1.31685000
2.05479460,0.16849820,1.31562900
2.05979410,0.16788770,1.31562900
2.06479360,0.16849820,1.31440800
2.06979310,0.16849820,1.31501800
2.07479260,0.16788770,1.31379700
2.07979210,0.16849820,1.31257600
2.08479160,0.16849820,1.31501800
2.08979110,0.16971920,1.31562900
2.09479060,0.16971920,1.31562900
2.09979010,0.16971920,1.31562900
2.10478960,0.17032970,1.31562900
2.10978910,0.17094020,1.31623900
2.11478860,0.16971920,1.31562900
2.11978810,0.17094020,1.31562900
2.12478760,0.17155070,1.31562900
2.12978710,0.17155070,1.31501800
2.13478660,0.17155070,1.31501800
2.13978610,0.17216120,1.31501800
2.14478560,0.17155070,1.31501800
2.14978510,0.17216120,1.31501800
2.15478460,0.17277170,1.31562900
2.15978410,0.17277170,1.31562900
2.16478360,0.17399270,1.31562900
2.16978310,0.17399270,1.31685000
2.17478260,0.17399270,1.31562900
2.17978210,0.17399270,1.31501800
2.18478160,0.17460320,1.31562900
2.18978110,0.17521370,1.31501800
2.19478060,0.17521370,1.31501800
2.19978010,0.17521370,1.31440800
2.20477960,0.17521370,1.31440800
2.20977910,0.17521370,1.31501800
2.21477860,0.17582420,1.31379700
2.21977810,0.17643470,1.31379700
2.22477760,0.17643470,1.31501800
2.22977710,0.17704520,1.31379700
2.23477660,0.17643470,1.31562900
2.23977610,0.17643470,1.31623900
2.24477560,0.17765570,1.31562900
2.24977511,0.17765570,1.31623900
2.25477461,0.17765570,1.31623900
2.25977411,0.17826620,1.31501800
2.26477361,0.17826620,1.31562900
2.26977311,0.17887670,1.31562900
2.27477261,0.17887670,1.31501800
2.27977211,0.17948720,1.31440800
2.28477161,0.17948720,1.31379700
2.28977111,0.17948720,1.31440800
2.29477061,0.18009770,1.31440800
2.29977011,0.18009770,1.31440800
2.30476961,0.18070820,1.31440800
2.30976911,0.18070820,1.31562900
2.31476861,0.18009770,1.31501800
2.31976811,0.18070820,1.31562900
2.32476761,0.18131870,1.31562900
2.32976711,0.18131870,1.31501800
2.33476661,0.18192920,1.31501800
2.33976611,0.18192920,1.31379700
2.34476561,0.18253970,1.31379700
2.34976511,0.18192920,1.31501800
2.35476461,0.18315020,1.31562900
2.35976411,0.18253970,1.31501800
2.36476361,0.18315020,1.31562900
2.36976311,0.18376070,1.31623900
2.37476261,0.18315020,1.31562900
