Orario,Canale Ch 1,Canale Ch 11
(s),(V),(V)

1.77999996,0.20573870,0.34615390
1.78499996,0.20695970,0.34554340
1.78999996,0.20695970,0.34676440
1.79499996,0.20695970,0.34615390
1.79999996,0.20757020,0.34554340
1.80499996,0.20757020,0.34676440
1.80999996,0.20818070,0.34615390
1.81499996,0.20818070,0.34615390
1.81999996,0.20818070,0.34554340
1.82499996,0.20879120,0.34676440
1.82999996,0.20940170,0.34615390
1.83499996,0.21001220,0.34554340
1.83999996,0.20940170,0.34676440
1.84499996,0.21001220,0.34615390
1.84999996,0.21062270,0.34615390
1.85499996,0.21001220,0.34615390
1.85999996,0.21001220,0.34432240
1.86499996,0.21062270,0.34310140
1.86999996,0.21001220,0.34432240
1.87499996,0.21062270,0.34554340
1.87999996,0.21123320,0.34676440
1.88499996,0.21062270,0.34554340
1.88999996,0.21245420,0.34676440
1.89499996,0.21245420,0.34676440
1.89999996,0.21306470,0.34676440
1.90499996,0.21367520,0.34737490
1.90999996,0.21367520,0.34676440
1.91499996,0.21428570,0.34554340
1.91999996,0.21367520,0.34554340
1.92499996,0.21428570,0.34615390
1.92999996,0.21489620,0.34615390
1.93499996,0.21489620,0.34554340
1.93999996,0.21489620,0.34615390
1.94499996,0.21489620,0.34432240
1.94999996,0.21550670,0.34615390
1.95499996,0.21611720,0.34615390
1.95999996,0.21611720,0.34615390
1.96499996,0.21611720,0.34615390
1.96999996,0.21611720,0.34615390
1.97499996,0.21672770,0.34554340
1.97999996,0.21733820,0.34554340
1.98499996,0.21733820,0.34432240
1.98999996,0.21733820,0.34554340
1.99499996,0.21794870,0.34615390
1.99999996,0.21794870,0.34615390
2.00499996,0.21855920,0.34615390
2.00999996,0.21855920,0.34615390
2.01499995,0.21855920,0.34615390
2.01999995,0.21916970,0.34615390
2.02499995,0.21978020,0.34676440
2.02999995,0.21978020,0.34615390
2.03499995,0.21978020,0.34432240
2.03999995,0.22039070,0.34554340
2.04499995,0.22100120,0.34676440
2.04999995,0.22100120,0.34615390
2.05499995,0.22161170,0.34615390
2.05999995,0.22161170,0.34615390
2.06499995,0.22161170,0.34676440
2.06999995,0.22161170,0.34615390
2.07499995,0.22222220,0.34554340
2.07999995,0.22222220,0.34615390
2.08499995,0.22283270,0.34615390
2.08999995,0.22344320,0.34554340
2.09499995,0.22222220,0.34310140
2.09999995,0.22283270,0.34371190
2.10499995,0.22283270,0.34676440
2.10999995,0.22466420,0.34676440
2.11499995,0.22466420,0.34615390
2.11999995,0.22466420,0.34554340
2.12499995,0.22527470,0.34676440
2.12999995,0.22527470,0.34615390
2.13499995,0.22466420,0.34615390
2.13999995,0.22588520,0.34676440
2.14499995,0.22588520,0.34676440
2.14999995,0.22588520,0.34615390
2.15499995,0.22649570,0.34615390
2.15999995,0.22649570,0.34676440
2.16499995,0.22710620,0.34676440
2.16999995,0.22771670,0.34554340
2.17499995,0.22771670,0.34615390
2.17999995,0.22771670,0.34432240
2.18499995,0.22771670,0.34432240
2.18999995,0.22832720,0.34554340
2.19499995,0.22832720,0.34554340
2.19999995,0.22893770,0.34554340
2.20499995,0.22893770,0.34676440
2.20999995,0.22954820,0.34615390
2.21499995,0.22954820,0.34554340
2.21999995,0.22954820,0.34554340
2.22499995,0.23015870,0.34676440
2.22999995,0.23076920,0.34676440
2.23499995,0.23076920,0.34615390
2.23999995,0.23076920,0.34554340
2.24499995,0.23137970,0.34676440
2.24999995,0.23199020,0.34615390
2.25499995,0.23137970,0.34615390
2.25999995,0.23199020,0.34554340
2.26499995,0.23260070,0.34676440
2.26999995,0.23199020,0.34615390
2.27499995,0.23260070,0.34554340
2.27999995,0.23321120,0.34554340
2.28499995,0.23321120,0.34615390
2.28999995,0.23382170,0.34371190
2.29499995,0.23321120,0.34371190
2.29999995,0.23321120,0.34371190
2.30499995,0.23321120,0.34310140
2.30999995,0.23504280,0.34615390
2.31499995,0.23504280,0.34554340
2.31999995,0.23504280,0.34371190
2.32499995,0.23565330,0.34615390
2.32999995,0.23626380,0.34615390
2.33499995,0.23626380,0.34615390
2.33999995,0.23626380,0.34615390
2.34499995,0.23687430,0.34676440
2.34999995,0.23748480,0.34615390
2.35499995,0.23687430,0.34615390
2.35999995,0.23748480,0.34615390
2.36499995,0.23809530,0.34615390
2.36999995,0.23809530,0.34615390
2.37499995,0.23809530,0.34615390
2.37999995,0.23870580,0.34676440
2.38499995,0.23870580,0.34676440
2.38999995,0.23931630,0.34615390
2.39499995,0.23931630,0.34615390
2.39999995,0.23931630,0.34554340
2.40499995,0.23809530,0.34371190
2.40999995,0.23931630,0.34371190
2.41499995,0.23931630,0.34310140
2.41999995,0.24053730,0.34371190
2.42499995,0.24114780,0.34615390
2.42999995,0.24114780,0.34249090
2.43499995,0.24114780,0.34554340
2.43999995,0.24175830,0.34615390
2.44499995,0.24175830,0.34615390
2.44999995,0.24236880,0.34615390
2.45499995,0.24236880,0.34554340
2.45999995,0.24297930,0.34615390
2.46499994,0.24236880,0.34615390
2.46999994,0.24297930,0.34432240
2.47499994,0.24297930,0.34615390
2.47999994,0.24358980,0.34615390
2.48499994,0.24420030,0.34615390
2.48999994,0.24420030,0.34615390
2.49499994,0.24481080,0.34554340
2.49999994,0.24481080,0.34615390
2.50499994,0.24481080,0.34615390
2.50999994,0.24542130,0.34554340
2.51499994,0.24603180,0.34615390
2.51999994,0.24481080,0.34310140
2.52499994,0.24420030,0.34554340
2.52999994,0.24603180,0.34554340
2.53499994,0.24664230,0.34615390
2.53999994,0.24664230,0.34371190
2.54499994,0.24725280,0.34615390
2.54999994,0.24725280,0.34676440
2.55499994,0.24725280,0.34554340
2.55999994,0.24786330,0.34676440
2.56499994,0.24908430,0.34676440
2.56999994,0.24908430,0.34615390
2.57499994,0.24908430,0.34615390
2.57999994,0.24908430,0.34615390
2.58499994,0.24969480,0.34676440
2.58999994,0.24969480,0.34676440
2.59499994,0.24969480,0.34554340
2.59999994,0.25030530,0.34615390
2.60499994,0.25030530,0.34676440
2.60999994,0.25091580,0.34615390
2.61499994,0.25091580,0.34676440
2.61999994,0.25152630,0.34554340
2.62499994,0.25091580,0.34432240
2.62999994,0.25091580,0.34432240
2.63499994,0.25152630,0.34371190
2.63999994,0.25152630,0.34615390
2.64499994,0.25335780,0.34676440
2.64999994,0.25335780,0.34615390
2.65499994,0.25335780,0.34554340
2.65999994,0.25335780,0.34615390
2.66499994,0.25396830,0.34615390
2.66999994,0.25457880,0.34615390
2.67499994,0.25396830,0.34554340
2.67999994,0.25457880,0.34615390
2.68499994,0.25518930,0.34676440
2.68999994,0.25457880,0.34615390
2.69499994,0.25579980,0.34676440
2.69999994,0.25518930,0.34676440
2.70499994,0.25579980,0.34615390
2.70999994,0.25579980,0.34676440
2.71499994,0.25641030,0.34615390
2.71999994,0.25641030,0.34615390
2.72499994,0.25702080,0.34615390
2.72999994,0.25641030,0.34615390
